0
0
8
12
4
12
8
4
8
18
20
8
10
4
8
6
4
2
8
0
10
2
12
8
4
10
8
4
0
10
20
14
4
6
12
6
12
4
0
16
14
12
14
12
8
4
16
0
4
4
6
10
2
0
6
62
4
18
0
6
8
12
6
22
28
6
12
10
0
4
2
8
16
6
2
18
0
6
6
8
2
2
6
2
10
6
22
2
12
20
12
8
18
10
4
12
0
0
14
6
18
12
30
16
24
10
20
14
32
16
6
6
4
10
12
12
18
8
6
2
0
4
10
40
14
4
4
2
24
2
52
34
24
42
10
4
6
2
14
0
12
2
6
6
6
6
6
14
8
20
16
12
8
12
4
16
14
16
14
8
20
6
16
0
6
8
16
12
20
2
18
2
10
0
40
26
4
8
6
52
8
20
4
8
4
2
2
4
28
22
12
14
0
4
12
12
20
20
0
20
2
2
14
2
12
18
22
10
6
14
20
6
14
6
4
14
8
0
6
4
12
2
10
4
6
10
4
18
2
14
8
2
8
4
4
0
0
22
66
4
2
40
4
10
2
10
36
8
10
0
24
6
20
0
2
14
6
6
10
0
24
10
8
26
18
10
16
20
10
2
10
10
0
6
2
4
4
6
16
6
2
24
6
26
2
6
6
12
10
6
14
2
10
4
24
14
2
14
16
0
8
12
6
18
28
6
40
0
6
10
14
6
8
2
20
6
2
2
4
4
34
20
24
6
8
44
12
0
16
0
10
8
24
10
0
12
0
10
14
8
4
6
34
6
8
18
12
12
10
4
28
6
0
4
10
2
6
8
4
8
0
6
24
24
14
0
2
6
14
14
12
6
20
4
22
18
6
10
12
12
4
18
40
6
14
32
16
12
20
8
16
2
4
2
12
12
20
14
2
2
10
6
2
10
16
14
18
42
14
2
6
2
2
0
14
10
18
6
4
12
0
12
2
6
2
2
10
4
4
2
4
8
4
6
8
4
6
0
4
16
6
4
2
12
2
8
8
0
4
2
8
14
12
12
0
48
20
8
0
18
18
22
18
32
42
2
8
16
34
18
28
12
20
16
10
58
40
4
4
8
6
42
2
26
10
4
0
20
0
4
16
4
4
12
30
10
26
4
14
8
8
10
6
0
2
2
10
8
2
22
24
22
4
4
0
6
4
6
2
0
2
4
22
84
10
4
12
2
6
42
36
4
12
2
28
10
12
8
2
6
20
2
20
0
16
6
4
0
14
2
18
4
14
6
22
4
2
12
14
20
28
14
14
10
6
6
6
24
4
20
8
16
14
6
14
16
0
0
22
4
8
32
12
0
26
16
32
12
34
8
8
8
24
8
10
10
2
6
4
10
4
4
6
2
2
18
2
8
10
16
0
14
8
30
16
18
4
4
10
18
6
2
24
6
20
8
6
6
6
12
2
0
20
10
0
6
8
20
2
6
10
32
32
4
12
18
0
16
18
8
20
8
6
26
6
6
14
20
4
10
0
0
10
42
16
6
4
16
8
32
8
10
8
10
18
16
16
4
18
10
10
2
18
10
10
20
16
2
10
2
2
0
8
2
0
0
0
0
0
18
14
0
10
8
8
8
14
42
6
6
24
12
32
22
10
22
4
32
2
46
4
14
58
16
8
24
4
0
14
4
2
8
6
2
2
14
0
14
4
14
2
14
10
8
2
8
10
6
14
4
4
6
26
22
10
6
4
8
4
8
2
66
4
18
86
14
0
0
8
12
4
2
0
8
8
34
4
6
6
16
2
12
8
4
8
12
2
0
6
8
20
14
24
2
4
16
2
4
4
4
8
0
6
4
6
22
16
12
14
2
30
28
56
14
4
8
10
10
26
8
12
0
10
2
8
2
6
14
6
26
0
10
6
0
10
14
12
12
4
8
2
4
6
6
0
8
8
2
8
2
22
2
4
10
14
6
10
18
12
28
12
6
14
0
4
4
24
4
4
6
10
42
4
70
2
16
18
30
2
0
12
2
6
6
8
0
4
18
12
22
8
2
20
0
2
4
2
10
10
10
0
4
10
2
12
2
4
2
26
34
12
34
4
0
8
6
12
28
12
12
22
28
20
20
2
6
10
20
8
6
14
4
12
8
14
12
14
10
0
0
12
2
14
6
4
2
10
4
6
0
2
6
8
12
20
18
2
20
46
12
14
22
14
2
18
30
12
24
40
42
26
2
52
12
2
22
6
4
8
14
8
10
6
12
24
12
2
2
0
14
12
12
6
16
10
8
4
16
4
10
12
12
26
32
22
12
30
26
24
32
14
0
12
6
16
4
16
4
4
6
18
24
22
26
4
18
2
8
6
8
2
12
10
6
8
6
24
2
26
8
2
14
14
18
0
14
16
14
6
32
4
46
2
2
28
8
0
22
30
4
4
22
34
36
2
30
2
12
6
12
6
14
4
6
0
4
12
2
4
4
10
0
2
6
0
10
6
8
16
8
2
8
10
0
6
2
